type_id,spec_group,spec_key,value_min,value_max,value_text,unit,configuration_scope,source_url,accessed_date,notes
MKRS,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/MKRS,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
MS01,communication,explicit_protocols,,,büS,,Type-level official page description,https://www.burkert.com/en/type/MS01,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
MS01,connection,explicit_connection_types,,,hose,,Type-level official page description,https://www.burkert.com/en/type/MS01,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
MS02,communication,explicit_protocols,,,büS,,Type-level official page description,https://www.burkert.com/en/type/MS02,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
MS03,communication,explicit_protocols,,,büS,,Type-level official page description,https://www.burkert.com/en/type/MS03,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
MS04,communication,explicit_protocols,,,büS,,Type-level official page description,https://www.burkert.com/en/type/MS04,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
MS04,connection,explicit_connection_types,,,hose,,Type-level official page description,https://www.burkert.com/en/type/MS04,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
MS05,communication,explicit_protocols,,,büS,,Type-level official page description,https://www.burkert.com/en/type/MS05,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
MS06,communication,explicit_protocols,,,büS,,Type-level official page description,https://www.burkert.com/en/type/MS06,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
MZ15,actuation,actuation_method,,,manual,,Type-level official page description,https://www.burkert.com/en/type/MZ15,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
MZ20,actuation,actuation_method,,,manual,,Type-level official page description,https://www.burkert.com/en/type/MZ20,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
S020,connection,explicit_connection_types,,,clamp,,Type-level official page description,https://www.burkert.com/en/type/S020,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
S020,dimensions,nominal_diameter_dn_range_1,6,400,DN 06…DN 400,DN,Type-level official page description,https://www.burkert.com/en/type/S020,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
S020,materials,explicit_materials,,,stainless steel | PVDF | brass,,Type-level official page description,https://www.burkert.com/en/type/S020,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
S022,connection,explicit_connection_types,,,weld | thread,,Type-level official page description,https://www.burkert.com/en/type/S022,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
S022,materials,explicit_materials,,,stainless steel | plastic,,Type-level official page description,https://www.burkert.com/en/type/S022,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
S030,dimensions,nominal_diameter_dn_range_1,6,65,DN 06…DN 65,DN,Type-level official page description,https://www.burkert.com/en/type/S030,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
S051,connection,explicit_connection_types,,,thread,,Type-level official page description,https://www.burkert.com/en/type/S051,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
S051,dimensions,nominal_diameter_dn_range_1,3,20,DN 03 to DN 20,DN,Type-level official page description,https://www.burkert.com/en/type/S051,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
S054,connection,explicit_connection_types,,,flange,,Type-level official page description,https://www.burkert.com/en/type/S054,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
S054,dimensions,nominal_diameter_dn_range_1,25,400,DN 25 to DN 400,DN,Type-level official page description,https://www.burkert.com/en/type/S054,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
S055,connection,explicit_connection_types,,,flange,,Type-level official page description,https://www.burkert.com/en/type/S055,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
S055,dimensions,nominal_diameter_dn_range_1,25,400,DN 25 to DN 400,DN,Type-level official page description,https://www.burkert.com/en/type/S055,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
S056,connection,explicit_connection_types,,,clamp | thread,,Type-level official page description,https://www.burkert.com/en/type/S056,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
S056,dimensions,nominal_diameter_dn_range_1,3,100,DN 03…DN 100,DN,Type-level official page description,https://www.burkert.com/en/type/S056,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
S077,dimensions,nominal_diameter_dn_range_1,15,100,DN 15 to DN 100,DN,Type-level official page description,https://www.burkert.com/en/type/S077,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
