series_id,spec_key,value_text,source_url,accessed_date,notes
R488,Disc coating,Epoxy Halar® Rilsan®,https://www.gemu-group.com/en/products/valve-technology/butterfly-valves/r488,2026-06-09,Exact text from the official product-page technical details table.
R488,Disc materials,"1.4408, investment casting material 1.4408, polished investment casting material 1.4469, Duplex cast steel material EN-GJS-400-15, SG iron material",https://www.gemu-group.com/en/products/valve-technology/butterfly-valves/r488,2026-06-09,Exact text from the official product-page technical details table.
R488,Housing configurations,Lug U section Wafer,https://www.gemu-group.com/en/products/valve-technology/butterfly-valves/r488,2026-06-09,Exact text from the official product-page technical details table.
R488,Liner materials,"EPDM FKM NBR SBR, abrasion resistant Silicone",https://www.gemu-group.com/en/products/valve-technology/butterfly-valves/r488,2026-06-09,Exact text from the official product-page technical details table.
R488,Media temperature,-10 to 160 °C,https://www.gemu-group.com/en/products/valve-technology/butterfly-valves/r488,2026-06-09,Exact text from the official product-page technical details table.
R488,Nominal sizes,DN 25 to 600,https://www.gemu-group.com/en/products/valve-technology/butterfly-valves/r488,2026-06-09,Exact text from the official product-page technical details table.
R488,Operating pressure,0 to 16 bar,https://www.gemu-group.com/en/products/valve-technology/butterfly-valves/r488,2026-06-09,Exact text from the official product-page technical details table.
R488,Protection class,"IP 65, 66, 67, 68",https://www.gemu-group.com/en/products/valve-technology/butterfly-valves/r488,2026-06-09,Exact text from the official product-page technical details table.
R488,Supply voltage,"100 - 120 V AC, 50/60 Hz 12 - 24 V AC/DC 220 - 240 V AC, 50/60 Hz 380 - 480 V AC, 50/60 Hz",https://www.gemu-group.com/en/products/valve-technology/butterfly-valves/r488,2026-06-09,Exact text from the official product-page technical details table.
R563,Actuating speed,max. 3 mm/s,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Ambient temperature,0 Up to 60 °C,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Body configurations,Straight through body,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Body materials,PVC-U PVDF,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Connection standards,DIN EN ISO,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Connection types,thread Union end,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Media temperature,0 to 80 °C,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Nominal sizes,DN 10 to 15,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Operating pressure,0 Up to 6 bar,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Protection class,IP 65,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Seat seal materials,PEEK,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R563,Supply voltage,24 V DC,https://www.gemu-group.com/en/products/valve-technology/seat-valves/r563,2026-06-09,Exact text from the official product-page technical details table.
R629,Actuating speed,max. 3 mm/s,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Ambient temperature,-10 Up to 50 °C,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Body configurations,Straight through body,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Body materials,"ABS Inliner PP-H, grey / outliner PP, reinforced Inliner PVDF/outliner PP, reinforced PP, reinforced PP-H, natural PVC-U, grey PVDF",https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Conformities,ACS EAC FDA System 1+,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Connection standards,ANSI ASTM BS DIN EN ISO JIS,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Connection types,Flange Flare Solvent cement socket Spigot thread Union end,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Diaphragm materials,EPDM FKM NBR PTFE/EPDM,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Media temperature,-10 to 80 °C,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Nominal sizes,DN 12 to 65,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Operating pressure,0 Up to 6 bar,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Protection class,IP 65,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R629,Supply voltage,24 V DC,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r629,2026-06-09,Exact text from the official product-page technical details table.
R647,Ambient temperature,-10 to 50 °C,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r647,2026-06-09,Exact text from the official product-page technical details table.
R647,Body configurations,Straight through body,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r647,2026-06-09,Exact text from the official product-page technical details table.
R647,Body materials,ABS PP inliner / outliner PVC-U PVDF inliner,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r647,2026-06-09,Exact text from the official product-page technical details table.
R647,Conformities,ACS EAC FDA System 1+,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r647,2026-06-09,Exact text from the official product-page technical details table.
R647,Connection standards,ANSI ASTM BS DIN EN ISO JIS,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r647,2026-06-09,Exact text from the official product-page technical details table.
R647,Connection types,Flange Spigot Union end,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r647,2026-06-09,Exact text from the official product-page technical details table.
R647,Diaphragm materials,EPDM FKM NBR,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r647,2026-06-09,Exact text from the official product-page technical details table.
R647,Media temperature,-20 to 80 °C,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r647,2026-06-09,Exact text from the official product-page technical details table.
R647,Nominal sizes,DN 15 to 50,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r647,2026-06-09,Exact text from the official product-page technical details table.
R647,Operating pressure,0 to 6 bar,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r647,2026-06-09,Exact text from the official product-page technical details table.
R677,Ambient temperature,-10 to 50 °C,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r677,2026-06-09,Exact text from the official product-page technical details table.
R677,Body configurations,Straight through body,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r677,2026-06-09,Exact text from the official product-page technical details table.
R677,Body materials,"ABS Inliner PP-H, grey / outliner PP, reinforced Inliner PVDF/outliner PP, reinforced PP, reinforced PVC-U, grey PVDF",https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r677,2026-06-09,Exact text from the official product-page technical details table.
R677,Conformities,ACS EAC FDA System 1+,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r677,2026-06-09,Exact text from the official product-page technical details table.
R677,Connection standards,ANSI ASTM BS DIN EN ISO JIS,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r677,2026-06-09,Exact text from the official product-page technical details table.
R677,Connection types,Flange Spigot Union end,https://www.gemu-group.com/en/products/valve-technology/diaphragm-valves/r677,2026-06-09,Exact text from the official product-page technical details table.
